economy,scenario,region,sheet_name,sector_code_9th,sector_name,fuel_label,year,leap_value,leap_variable,leap_units,measure,leap_scale_note,ninth_fuel_code,esto_flow,esto_product,source_sheet,source_workbook,leap_sector,leap_fuel,leap_sector_name,leap_fuel_name
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2033,13.142052829214569,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2033,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2034,12.748904549980807,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2034,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2035,12.341636160518807,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2035,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2036,11.920825340623534,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2036,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2037,11.48704054016688,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2037,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2038,11.04084105933257,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2038,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2039,10.582777159794112,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2039,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2040,10.113390179135727,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2040,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2041,9.633212616338348,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2041,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2042,9.142768238378999,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2042,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2043,8.642572191558445,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2043,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2044,8.133131086738214,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2044,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2045,7.614943105906579,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2045,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2046,7.0884980999649745,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2046,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2047,6.554277684705312,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2047,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2048,6.01275533259037,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2048,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2049,5.464396475449592,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2049,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2050,4.909658591517859,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2050,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2051,4.348991303294479,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2051,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2052,3.7828364668315286,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2052,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2053,3.2116282670160072,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2053,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2054,2.6357933011602324,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2054,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2055,2.0557506779305186,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2055,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2056,1.4719120969891868,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2056,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2057,0.8846819429655935,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2057,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuel oil,2058,0.2944573700274233,Energy Balance,Petajoule,Energy balance (PJ),,07_08_fuel_oil,14.03.05 Transportation equipment,07.08 Fuel oil,EBal|2058,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,07_08_fuel_oil,Transportation equipment,Fuel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuelwood & woodwaste,2022,0.0007082888362995707,Energy Balance,Petajoule,Energy balance (PJ),,15_01_fuelwood_and_woodwaste,14.03.05 Transportation equipment,15.01 Fuelwood & woodwaste,EBal|2022,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,15_01_fuelwood_and_woodwaste,Transportation equipment,Fuelwood and woodwaste
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuelwood & woodwaste,2023,0.0007146257459800243,Energy Balance,Petajoule,Energy balance (PJ),,15_01_fuelwood_and_woodwaste,14.03.05 Transportation equipment,15.01 Fuelwood & woodwaste,EBal|2023,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,15_01_fuelwood_and_woodwaste,Transportation equipment,Fuelwood and woodwaste
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuelwood & woodwaste,2022,0.0007082888362995707,Energy Balance,Petajoule,Energy balance (PJ),,15_01_fuelwood_and_woodwaste,14.03.05 Transportation equipment,15.01 Fuelwood & woodwaste,EBal|2022,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,15_01_fuelwood_and_woodwaste,Transportation equipment,Fuelwood and woodwaste
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Fuelwood & woodwaste,2023,0.0007146257461788552,Energy Balance,Petajoule,Energy balance (PJ),,15_01_fuelwood_and_woodwaste,14.03.05 Transportation equipment,15.01 Fuelwood & woodwaste,EBal|2023,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,15_01_fuelwood_and_woodwaste,Transportation equipment,Fuelwood and woodwaste
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2022,2.1850829880344125,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2022,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2023,2.2046321066453562,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2023,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2024,2.205452568216027,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2024,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2025,2.1724651823210706,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2025,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2026,2.1367455694110924,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2026,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2027,2.098385827074148,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2027,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2028,2.0574766357663288,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2028,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2029,2.0141072738050667,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2029,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2030,1.968365634155404,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2030,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2031,1.9203382409450391,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2031,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2032,1.87011026308503,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2032,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2033,1.8177655328939522,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2033,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2034,1.7633865559970798,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2034,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2035,1.7070545310718208,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2035,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2036,1.648849362084612,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2036,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2037,1.5888496753994619,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2037,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2038,1.527132829906394,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2038,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2039,1.463774938311201,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2039,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2040,1.3988508738789844,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2040,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2041,1.332434292045431,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2041,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2042,1.2645976389138789,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2042,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2043,1.1954121660764176,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2043,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2044,1.124947948102097,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2044,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2045,1.0532738902227103,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2045,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2046,0.9804577479960823,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2046,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2047,0.9065661369002566,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2047,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2048,0.8316645460787291,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2048,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2049,0.7558173520633519,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2049,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2050,0.6790878320703408,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2050,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2051,0.6015381760386758,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2051,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2052,0.5232295010900571,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2052,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2053,0.44422186100242933,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2053,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Gas/diesel oil,2054,0.36457426194430076,Energy Balance,Petajoule,Energy balance (PJ),,,14.03.05 Transportation equipment,07.07 Gas/diesel oil,EBal|2054,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,,Transportation equipment,Gas and diesel oil
